rank,config,cum_return,positions,pos_per_week,net_per_pos,raw_per_week,cap_feasible_wk,weekly_sd,nw_t_vs_baseline,weeks_won_vs_baseline,mtm_marked_pct,open_at_horizon_frac
654,t_stat_baseline|deflated_sharpe|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,-764.7890505683602,4305,179.375,-0.17765134740263883,-31.86621044034834,-31.86621044034834,580.872543920991,-0.13001041432656996,14,0.9749128919860627,0.07479674796747968
655,t_stat_baseline|deflated_sharpe|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-806.9214269005561,135,5.625,-5.977195754818934,-33.6217261208565,-33.6217261208565,120.40651306977584,-0.4965297560774166,10,1.0,0.14074074074074075
656,gu_koenker_npmle|deflated_sharpe|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-806.9214269005561,135,5.625,-5.977195754818934,-33.6217261208565,-33.6217261208565,120.40651306977584,-0.4965297560774166,10,1.0,0.14074074074074075
657,eb_shrinkage_skill|deflated_sharpe|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-806.9214269005561,135,5.625,-5.977195754818934,-33.6217261208565,-33.6217261208565,120.40651306977584,-0.4965297560774166,10,1.0,0.14074074074074075
658,proxy_clv|none|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,-809.1554250615277,191,7.958333333333333,-4.23641583801847,-33.714809377563654,-33.714809377563654,144.80875680977528,-0.5258353023656561,8,0.9895287958115183,0.14136125654450263
659,eb_shrinkage_skill|deflated_sharpe|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-825.6714269005561,135,5.625,-6.116084643707823,-34.4029761208565,-34.4029761208565,120.18577187684322,-0.521499269484717,10,1.0,0.14074074074074075
660,gu_koenker_npmle|deflated_sharpe|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-825.6714269005561,135,5.625,-6.116084643707823,-34.4029761208565,-34.4029761208565,120.14178391779316,-0.521636095739922,10,1.0,0.14074074074074075
661,t_stat_baseline|deflated_sharpe|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-825.6714269005561,135,5.625,-6.116084643707823,-34.4029761208565,-34.4029761208565,120.14178391779316,-0.521636095739922,10,1.0,0.14074074074074075
662,proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-832.2846628343684,203,8.458333333333334,-4.0999244474599426,-34.678527618098684,-34.678527618098684,126.81545087000373,-0.4826039192948347,11,1.0,0.04433497536945813
663,proxy_clv|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,-838.757458008948,452,18.833333333333332,-1.8556580929401505,-34.9482274170395,-34.9482274170395,149.70022649422947,-0.5269228282038301,12,0.9712389380530974,0.08849557522123894
664,eb_shrinkage_skill|none|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,-2675.945955605971,44308,1846.1666666666667,-0.06039419417725853,-111.4977481502488,-35.511786176228014,2618.7573509971394,-0.14236806251720435,13,0.9948542024013721,0.018235984472330054
665,eb_shrinkage_skill|none|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,-2694.695955605971,44308,1846.1666666666667,-0.060817368321882524,-112.2789981502488,-35.760612573266926,2618.9242337322726,-0.14355993500887632,13,0.9948542024013721,0.018235984472330054
