config,cum_return,mean,sr,n_obs,skew,kurt,se,proxy_clv_tstat,proxy_clv_cov,true_clv_tstat,true_clv_cov
t_stat_baseline|deflated_sharpe|policy_online_weighting|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,17619.755800149323,734.1564916728885,0.45328184209131406,24,3.3125604984217842,13.908599092677745,330.6090216140023,5.097410600253886,0.9704880817253121,3.816385956483139,0.6651532349602725
eb_shrinkage_skill|none|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,17602.057604916943,733.4190668715393,0.47949598341856814,24,1.80717275539347,4.657680907535603,312.22063437238046,17575953.824030343,0.9847645429362881,33.160539639447116,0.03566481994459834
eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,17527.448819425954,730.3103674760814,1.0458146874570624,24,0.11508671925152864,1.6174812067024456,142.54339827407847,5.921719918412541,0.9970238095238095,3.85696532308312,0.7063492063492064
t_stat_baseline|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,17446.019593514266,726.9174830630944,0.7839485139641932,24,1.108703840123568,2.9626870777583236,189.27443223800603,1.8617188599356234,0.9996401151631478,2.376116733982107,0.36168426103646834
eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,17421.698819425954,725.9041174760814,1.0411463781006367,24,0.11615908288870093,1.6204346299511965,142.31866010085878,5.921719918412541,0.9970238095238095,3.85696532308312,0.7063492063492064
t_stat_baseline|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,17419.769593514266,725.8237330630944,0.7827300866746869,24,1.1093698063825566,2.9629159839498245,189.28383056026604,1.8617188599356234,0.9996401151631478,2.376116733982107,0.36168426103646834
proxy_clv|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,16386.95259758559,682.7896915660663,0.6067912839076192,24,0.7760348486680854,3.011019019682069,229.689954124846,2.3173260211840034,0.9999113710892493,3.5835505613805227,0.7473189754497918
proxy_clv|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,16362.20259758559,681.7584415660663,0.6052934695614177,24,0.7706038152884757,3.0127763050419287,229.91055766744307,2.3173260211840034,0.9999113710892493,3.5835505613805227,0.7473189754497918
gu_koenker_npmle|none|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,16297.785614437997,679.0744006015832,0.36300371519964014,24,3.0246975218338137,11.705940189278321,381.85692258122054,15466846.399099015,1.0,30.12106626908557,0.04138634046890927
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,16216.15486368613,675.6731193202554,0.8608731708189614,24,-0.3707227708282529,3.0810714874064913,160.21082153859382,5.987705511970996,0.9970958373668926,3.9945118895537832,0.739593417231365
gu_koenker_npmle|none|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,16175.535614437997,673.9806506015832,0.3601920934253652,24,3.0237093205688708,11.69950743437934,381.9509831506507,15466846.399099015,1.0,30.12106626908557,0.04138634046890927
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,16112.620067764925,671.3591694902052,0.7191762577642905,24,-0.16412197213066415,3.247921878606987,190.5521979296521,5.655889212733257,0.9968520461699895,3.75991102331038,0.6516264428121721
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,16110.606358374458,671.2752649322691,0.8562839003240622,24,-0.37292409054763387,3.085918192474734,160.02109769643107,5.987705511970996,0.9970958373668926,3.9945118895537832,0.739593417231365
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,15998.744587867244,666.6143578278019,0.7149449134111482,24,-0.16558827188649355,3.2511151787408816,190.32527323217852,5.655889212733257,0.9968520461699895,3.75991102331038,0.6516264428121721
gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,15827.134159141771,659.4639232975738,0.7509822184052831,24,0.9338099922755932,3.4114779769335346,179.24859784332054,4.936045813025484,0.9701834862385321,3.2441313476725684,0.6834862385321101
gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,15695.330730426605,653.9721137677752,0.7460702275462892,24,0.9288192227656873,3.4147596556729862,178.9261838894171,4.936045813025484,0.9701834862385321,3.2441313476725684,0.6834862385321101
proxy_clv|none|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,15687.281240679287,653.636718361637,0.06561356334474308,24,0.9402621582291805,6.3604738994863235,2033.4673141702444,11.0112214223119,0.9987236456462135,4.311593681351482,0.19369386404462513
proxy_clv|none|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,15531.169299048135,647.1320541270056,0.06496801728265976,24,0.9378179639372294,6.358559183322466,2033.2354737892836,11.0112214223119,0.9987236456462135,4.311593681351482,0.19369386404462513
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,14931.197587774051,622.1332328239188,0.21038208093085203,24,-0.8725675084542671,5.727957044237919,603.6275228796709,1.979322572669867,0.9995696343024112,2.0934182591509725,0.1317711813538399
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,14909.447587774051,621.2269828239188,0.2100503955105364,24,-0.8716355747763312,5.724206446320011,603.7000147309097,1.979322572669867,0.9995696343024112,2.0934182591509725,0.1317711813538399
gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,14723.985025062319,613.4993760442633,0.6640077270724303,24,0.37620026814648017,2.317514512665589,188.5972566727351,5.272016875475381,0.996875,3.953575009622112,0.5364583333333334
gu_koenker_npmle|none|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,14665.002256380736,611.0417606825307,0.1940793450752793,24,-0.8617618058398075,5.5708312005397405,642.6669311562059,1.7979727143046014,0.9999749840523333,1.6468919726441495,0.1352237051120089
gu_koenker_npmle|none|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,14641.002256380736,610.0417606825307,0.19375637478358423,24,-0.8610574422887975,5.568799418746199,642.6846760226146,1.7979727143046014,0.9999749840523333,1.6468919726441495,0.1352237051120089
gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,14598.312387402184,608.2630161417577,0.6587528816240157,24,0.37670494673860067,2.3196192788758285,188.47912731712051,5.272016875475381,0.996875,3.953575009622112,0.5364583333333334
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,14238.120534869551,593.2550222862313,0.46156839268634325,24,2.169073869184309,6.334894417562682,262.3612800346553,8909085.638836054,0.9993266560053867,0.7684798139968847,0.1308812389529501
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,14178.870534869551,590.7862722862313,0.4594186042237621,24,2.1678066961767612,6.330939802186996,262.4920752805438,8909085.638836054,0.9993266560053867,0.7684798139968847,0.1308812389529501
gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13824.024010186093,576.0010004244206,0.4379940674342306,24,2.1035408756644043,6.049531292500609,268.4413342699613,8909078.99208301,0.9999121921236335,0.39767224366254195,0.048791909967657435
gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13762.524010186093,573.4385004244206,0.43578579876071694,24,2.1025915721853465,6.046683070982729,268.6013267873541,8909078.99208301,0.9999121921236335,0.39767224366254195,0.048791909967657435
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13720.343241776149,571.6809684073395,0.4337784773184115,24,2.1610057022050713,6.076954652094854,269.01724064989247,8909087.37568885,0.9991936206433115,1.5043410795771515,0.14022041035749486
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13658.093241776149,569.0872184073395,0.4315811563390209,24,2.159917608818335,6.07399384723924,269.1601343422992,8909087.37568885,0.9991936206433115,1.5043410795771515,0.14022041035749486
gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13411.002046437536,558.7917519348973,0.4141148511024302,24,2.1213793130805216,5.921164983679767,275.4378125360959,8909079.986727236,0.999915382120242,1.178996222542116,0.048443736161450916
gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13342.752046437536,555.9480019348973,0.4117264670570851,24,2.1208016016981146,5.919147696415514,275.62573642521505,8909079.986727236,0.999915382120242,1.178996222542116,0.048443736161450916
gu_koenker_npmle|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13201.112142965001,550.0463392902084,0.4471518906223719,24,2.0976929862742213,5.86000140201029,251.09530161952827,15156716.594890494,0.999115035348304,0.6514078092739142,0.02769537103148664
proxy_clv|none|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,13077.689516898508,544.9037298707711,0.477000863719173,24,0.5636087882502052,3.4777973032682827,233.18198467465726,1.2462967500341913,0.9997303273825576,1.6398172691244748,0.8196429534545062
gu_koenker_npmle|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13065.362142965001,544.3900892902084,0.4420801932615331,24,2.0966013792439773,5.856407231649624,251.36426228297134,15156716.594890494,0.999115035348304,0.6514078092739142,0.02769537103148664
proxy_clv|none|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,13058.939516898508,544.1224798707711,0.4758399475929429,24,0.5597017407212219,3.4736887607216254,233.41574549792438,1.2462967500341913,0.9997303273825576,1.6398172691244748,0.8196429534545062
eb_shrinkage_skill|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,12762.89825364159,531.7874272350663,0.4263425511185296,24,2.1189866551143948,5.885293450072084,254.6090080491806,18043719.879224055,0.9848249698223832,1.595447956281566,0.040006897740989825
gu_koenker_npmle|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,12755.344928844308,531.4727053685128,0.4287351682296862,24,2.090017049517363,5.823003588764344,253.03828502197996,15156716.760517871,0.9990956364458512,0.9075255141670826,0.027603642118677163
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,12729.486111725719,530.3952546552383,0.1970456094731993,24,-1.1004691620697142,5.7305239206579985,549.4488219302283,2.2091734765755335,0.9995525410955678,2.2330895709958587,0.13675757147567236
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,12709.236111725719,529.5515046552383,0.19669638635312192,24,-1.0993206539295597,5.725253091059003,549.5487245504146,2.2091734765755335,0.9995525410955678,2.2330895709958587,0.13675757147567236
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,12668.031351312218,527.8346396380091,0.8137044754894343,24,0.8159100729481531,3.1001838322465445,132.41145635226658,4.986170694219296,0.9825581395348837,3.5415691359561348,0.65
eb_shrinkage_skill|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,12639.14825364159,526.6311772350663,0.4220794258952775,24,2.1180621830866544,5.884561826317518,254.6869909083538,18043719.879224055,0.9848249698223832,1.595447956281566,0.040006897740989825
gu_koenker_npmle|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,12618.844928844308,525.7852053685128,0.4237264528575625,24,2.089129310457647,5.820266033689111,253.2894864072156,15156716.760517871,0.9990956364458512,0.9075255141670826,0.027603642118677163
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,12548.90915146506,522.8712146443776,0.8080047291570721,24,0.8128364977672551,3.103686748147357,132.0916028140195,4.986170694219296,0.9825581395348837,3.5415691359561348,0.65
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,12493.93246744701,520.5805194769588,0.19400619453493465,24,-1.1142818022438978,5.990172140312095,547.7302094263507,2.1831616566333314,0.9995698674726807,2.823041330580149,0.13107416879795397
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,12472.18246744701,519.6742694769588,0.19364281970634062,24,-1.1131760051789281,5.98557594102107,547.8027340072824,2.1831616566333314,0.9995698674726807,2.823041330580149,0.13107416879795397
eb_shrinkage_skill|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,12438.54301384998,518.2726255770825,0.415459932354601,24,2.1278507728772764,5.912250744142689,254.63816954251058,18043717.974835653,0.9847803528190937,0.41257151656426505,0.036665513663092356
eb_shrinkage_skill|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,12311.79301384998,512.9913755770825,0.4110685385521141,24,2.127382262218714,5.91298782944414,254.73592900068022,18043717.974835653,0.9847803528190937,0.41257151656426505,0.036665513663092356
proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,12295.079520937375,512.2949800390574,0.8980020577747688,24,0.4538704717114677,2.072819101089096,116.44937113641897,5.564060294017803,0.9989451476793249,3.841119066735255,0.5917721518987342
proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,12200.579520937375,508.3574800390573,0.892813037719227,24,0.45325029764175784,2.074292717565182,116.22594171599044,5.564060294017803,0.9989451476793249,3.841119066735255,0.5917721518987342
eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11860.124148467403,494.1718395194751,0.8863363513518315,24,0.508779062589311,2.1272401540210173,113.80826724048325,5.19413556211754,0.9968944099378882,3.5750466452193317,0.5403726708074534
t_stat_baseline|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,11830.281792165582,492.92840800689925,0.6107004478385805,24,0.5830891483173475,2.78308784690877,164.7593190754307,2.0277473505557,0.9998454524379878,1.6187668453445678,0.38629163124951704
t_stat_baseline|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,11801.781792165582,491.74090800689925,0.6098425235531884,24,0.5860045538648206,2.7946681483412688,164.5936264622054,2.0277473505557,0.9998454524379878,1.6187668453445678,0.38629163124951704
eb_shrinkage_skill|none|policy_knockout_backfill|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,11774.09388443486,490.58724518478584,0.1681266118278026,24,-1.28215195429747,6.722693954698695,595.6267184376367,1.8828534575842923,0.9994323986831649,2.6313010942584896,0.16487399250766263
eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11759.624148467403,489.9843395194751,0.8806343450918078,24,0.5085657424395827,2.1275894266660433,113.57453299305327,5.19413556211754,0.9968944099378882,3.5750466452193317,0.5403726708074534
eb_shrinkage_skill|none|policy_knockout_backfill|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,11755.34388443486,489.80599518478584,0.1678352386273312,24,-1.2810076489295776,6.717656204068504,595.7105963818047,1.8828534575842923,0.9994323986831649,2.6313010942584896,0.16487399250766263
t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11670.393916975281,486.2664132073034,0.8901018108035023,24,0.555488252015118,2.154174805857483,111.51389059790404,5.343257286436261,0.9968847352024922,3.9688450896204412,0.5628245067497404
gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11655.575648625736,485.6489853594057,0.8739205782081283,24,0.5583415839650954,2.187965377490452,113.43443156185138,5.272016875475381,0.996875,3.953575009622112,0.5364583333333334
t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11577.393916975281,482.3914132073034,0.8847288626716383,24,0.5550672996282555,2.1533717063078344,111.29707534443803,5.343257286436261,0.9968847352024922,3.9688450896204412,0.5628245067497404
gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11557.325648625736,481.5552353594057,0.8683224567192986,24,0.5579029793692638,2.1876451131883314,113.2033958572105,5.272016875475381,0.996875,3.953575009622112,0.5364583333333334
t_stat_baseline|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11506.498109844915,479.43742124353815,0.4806105861064075,24,1.1019574006935366,3.487431354151115,203.62588056242146,1.8968199653139441,0.9986959356661596,1.6201622679656291,0.2517568644497573
t_stat_baseline|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11480.248109844915,478.34367124353815,0.47956963961614785,24,1.1042898386452096,3.491226299796571,203.60232373726677,1.8968199653139441,0.9986959356661596,1.6201622679656291,0.2517568644497573
proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11190.55455358259,466.2731063992746,0.6423488832878054,24,0.5868278739750878,2.343556107494832,148.17119133333173,2.2693981404477155,0.976938845234028,3.008936825554286,0.2958660744789887
proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11165.80455358259,465.2418563992746,0.6402526561557428,24,0.5857644109841089,2.3422299513089726,148.3275318744137,2.2693981404477155,0.976938845234028,3.008936825554286,0.2958660744789887
proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,11046.724021266873,460.2801675527864,0.8831949154053015,24,0.7124791320284211,3.3415875214123916,106.38002340152373,5.139770198915064,0.9843373493975903,3.635209223087104,0.6662650602409639
gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,10923.624117288191,455.15100488700796,0.8967525901042408,24,0.6754174227985594,3.2969361881047883,103.60417226474407,4.974478256310611,0.9824561403508771,3.2706310510868986,0.6456140350877193
proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10921.474021266873,455.0614175527864,0.8753381267701124,24,0.7125752825945708,3.348812129372508,106.11787610433744,5.139770198915064,0.9843373493975903,3.635209223087104,0.6662650602409639
t_stat_baseline|none|policy_knockout_backfill|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,10836.53977389937,451.5224905791404,0.733873443730305,24,1.4553561987651398,4.675245263628235,125.58928685847187,0.7452860368457608,0.9996203492786636,0.38597854301064927,0.544039483675019
t_stat_baseline|none|policy_knockout_backfill|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,10817.78977389937,450.7412405791404,0.7323408928267507,24,1.4573814589631358,4.676200952391872,125.6343478224471,0.7452860368457608,0.9996203492786636,0.38597854301064927,0.544039483675019
gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10802.874117288191,450.11975488700796,0.889589748879109,24,0.6730754075606561,3.3024440396444636,103.28391298807911,4.974478256310611,0.9824561403508771,3.2706310510868986,0.6456140350877193
proxy_clv|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,10780.419351349257,449.18413963955237,0.041230634331356826,24,1.2565599904081055,6.220488863842659,2223.815617746448,10.734239256069266,0.9987542033926882,3.8416466765098956,0.1482685300536723
t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,10777.232809226676,449.0513670511115,0.8953417296564951,24,0.75702565848418,3.7219861283177145,102.37680589254498,4.916720727680776,0.9696969696969697,3.165383881342645,0.655011655011655
t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10660.232809226676,444.1763670511115,0.8880166554950277,24,0.7560467626347748,3.7313713689360006,102.1006990077119,4.916720727680776,0.9696969696969697,3.165383881342645,0.655011655011655
eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,10626.771170196062,442.78213209150255,0.8801683032967004,24,0.686444347593339,3.2789278999487066,102.68777448428821,4.986170694219296,0.9825581395348837,3.5415691359561348,0.65
proxy_clv|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,10604.372388474514,441.8488495197714,0.040563494298259464,24,1.2545404170612846,6.217810978941423,2223.4775452716785,10.734239256069266,0.9987542033926882,3.8416466765098956,0.1482685300536723
eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10506.021170196062,437.75088209150255,0.8728324316216092,24,0.6844613712069247,3.287101643504465,102.37420310498895,4.986170694219296,0.9825581395348837,3.5415691359561348,0.65
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,9404.628430683477,391.8595179451449,0.14238364632971243,24,-1.0698348615603561,7.149044131545595,561.7779233320397,1.4180776942627937,0.9991382328387148,3.0435023898267417,0.1064417095306062
eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,9379.878430683477,390.8282679451449,0.14199991385045407,24,-1.068706396395674,7.145570153684683,561.8136234279406,1.4180776942627937,0.9991382328387148,3.0435023898267417,0.1064417095306062
gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,9053.496266631277,377.22901110963653,0.1464181114673665,24,-1.769160813467802,8.311379092607387,525.9018073498604,1.634899770369406,0.9999467981343879,2.6716908353941817,0.13233077373246555
gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,9027.996266631277,376.16651110963653,0.14601147779845589,24,-1.7682829600013148,8.30952579897068,525.8810382778308,1.634899770369406,0.9999467981343879,2.6716908353941817,0.13233077373246555
eb_shrinkage_skill|none|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,8927.300818144215,371.9708674226756,0.13757332203340658,24,-1.5209366307329866,7.011843730219337,551.9110409022203,2.0785275216670938,0.999427311513902,2.6136315280083995,0.16655212896944707
eb_shrinkage_skill|none|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,8908.550818144215,371.1896174226756,0.13726032578345437,24,-1.5195641932206216,7.005384172097555,552.0077483635453,2.0785275216670938,0.999427311513902,2.6136315280083995,0.16655212896944707
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,8890.389172419615,370.4328821841506,0.5096280622401669,24,-1.2083910138439293,6.333643902507287,148.37153022787552,5.19413556211754,0.9968944099378882,3.5750466452193317,0.5403726708074534
proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,8845.914336433207,368.5797640180503,0.6570068748690526,24,0.3176152086445056,2.853222294671439,114.51330596040835,1.5547548850235284,0.9807527801539777,2.6288712008240616,0.2844311377245509
proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,8820.414336433207,367.5172640180503,0.6545518116707317,24,0.31948549281304583,2.8483783366906783,114.61147313025931,1.5547548850235284,0.9807527801539777,2.6288712008240616,0.2844311377245509
gu_koenker_npmle|none|policy_knockout_backfill|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,8792.633924065858,366.3597468360774,0.12681792785789486,24,-1.6933901629282009,7.411233069245661,589.6868954845144,1.3187055038445274,0.9999437148217636,1.406985873772209,0.16607879924953095
t_stat_baseline|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,8784.70653273844,366.0294388641017,0.3957595049541537,24,2.7798889048040696,10.067300995165766,188.79002374564223,29262326.29515478,1.0,8897619.164883582,0.375
eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,8779.796787440475,365.8248661433531,0.5037566524722782,24,-1.2155076331891261,6.357945792904312,148.2336515847938,5.19413556211754,0.9968944099378882,3.5750466452193317,0.5403726708074534
gu_koenker_npmle|none|policy_knockout_backfill|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,8773.883924065858,365.5784968360774,0.12653595543137558,24,-1.6921887091918812,7.406700304243737,589.7406624657708,1.3187055038445274,0.9999437148217636,1.406985873772209,0.16607879924953095
t_stat_baseline|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,8672.20653273844,361.3419388641017,0.3911922271094871,24,2.7650331972176816,9.983992224265899,188.54826168731623,29262326.29515478,1.0,8897619.164883582,0.375
eb_shrinkage_skill|none|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,8014.821818506916,333.95090910445487,0.12389685113494692,24,-1.5635993710067113,7.316214134640146,550.1951280111725,1.9675304405859995,0.9994415007876271,2.831496257668381,0.1592295574967779
eb_shrinkage_skill|none|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,7996.071818506916,333.16965910445487,0.12358904959320065,24,-1.5622439018384235,7.310253560394414,550.2750616317741,1.9675304405859995,0.9994415007876271,2.831496257668381,0.1592295574967779
t_stat_baseline|none|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,7816.574033539843,325.6905847308268,0.3441115214684706,24,2.6747230429945743,9.687142853804826,193.19699594644166,23421307.71372539,1.0,8485133.317427546,0.29385964912280704
t_stat_baseline|none|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,7685.324033539843,320.2218347308268,0.3385296927202237,24,2.655786017637857,9.594368533622468,193.0850076216253,23421307.71372539,1.0,8485133.317427546,0.29385964912280704
